Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Pituitary,19637,Springer US,/scimag/journals/19637,/scimag/?journal=19637&page=1,57,/scimag/?journal=19637&year=2017&volume=20&issue=1,/scimag/?journal=19637&year=2018&volume=21&issue=6,/scimag/?journal=19637&year=2019&volume=22&issue=4,/scimag/?journal=19637&year=2020&volume=23&issue=S1,
Planetary Science,19643,Springer-Verlag,/scimag/journals/19643,/scimag/?journal=19643&page=1,1,,,,,
Plant and Soil,19654,Springer,/scimag/journals/19654,/scimag/?journal=19654&page=1,670,/scimag/?journal=19654&year=2017&volume=410&issue=1-2,/scimag/?journal=19654&year=2018&volume=422&issue=1-2,/scimag/?journal=19654&year=2019&volume=434&issue=1-2,/scimag/?journal=19654&year=2020&volume=449&issue=1-2,
Plant Biotechnology Reports,19659,Springer Japan,/scimag/journals/19659,/scimag/?journal=19659&page=1,26,/scimag/?journal=19659&year=2017&volume=11&issue=1,/scimag/?journal=19659&year=2018&volume=12&issue=1,/scimag/?journal=19659&year=2019&volume=13&issue=1,/scimag/?journal=19659&year=2020&volume=14&issue=2,
Plant Cell Reports,19662,Springer,/scimag/journals/19662,/scimag/?journal=19662&page=1,247,/scimag/?journal=19662&year=2017&volume=36&issue=1,/scimag/?journal=19662&year=2018&volume=37&issue=1,/scimag/?journal=19662&year=2019&volume=38&issue=1,/scimag/?journal=19662&year=2020&volume=39&issue=1,
"Plant Cell, Tissue and Organ Culture",19663,Springer,/scimag/journals/19663,/scimag/?journal=19663&page=1,239,/scimag/?journal=19663&year=2017&volume=128&issue=1,/scimag/?journal=19663&year=2018&volume=132&issue=3,/scimag/?journal=19663&year=2019&volume=136&issue=1,/scimag/?journal=19663&year=2020&volume=142&issue=1,
Plant Ecology,19667,Springer Netherlands,/scimag/journals/19667,/scimag/?journal=19667&page=1,327,/scimag/?journal=19667&year=2017&volume=218&issue=1,/scimag/?journal=19667&year=2018&volume=219&issue=1,/scimag/?journal=19667&year=2019&volume=220&issue=1,/scimag/?journal=19667&year=2020&volume=221&issue=3,
Plant Foods for Human Nutrition,19671,Springer US,/scimag/journals/19671,/scimag/?journal=19671&page=1,123,/scimag/?journal=19671&year=2017&volume=72&issue=1,/scimag/?journal=19671&year=2018&volume=&issue=,/scimag/?journal=19671&year=2019&volume=74&issue=3,/scimag/?journal=19671&year=2020&volume=&issue=,
Plant Growth Regulation,19674,Springer Netherlands,/scimag/journals/19674,/scimag/?journal=19674&page=1,137,/scimag/?journal=19674&year=2017&volume=81&issue=1,/scimag/?journal=19674&year=2018&volume=84&issue=1,/scimag/?journal=19674&year=2019&volume=87&issue=2,/scimag/?journal=19674&year=2020&volume=90&issue=3,
Plant Molecular Biology,19677,Springer,/scimag/journals/19677,/scimag/?journal=19677&page=1,303,/scimag/?journal=19677&year=2017&volume=93&issue=1-2,/scimag/?journal=19677&year=2018&volume=96&issue=3,/scimag/?journal=19677&year=2019&volume=99&issue=4-5,/scimag/?journal=19677&year=2020&volume=&issue=,
Plant Molecular Biology Reporter,19678,Springer,/scimag/journals/19678,/scimag/?journal=19678&page=1,106,/scimag/?journal=19678&year=2017&volume=35&issue=1,/scimag/?journal=19678&year=2018&volume=36&issue=1,/scimag/?journal=19678&year=2019&volume=37&issue=1-2,/scimag/?journal=19678&year=2020&volume=&issue=,
Plant Reproduction,26244,Springer-Verlag,/scimag/journals/26244,/scimag/?journal=26244&page=1,47,/scimag/?journal=26244&year=2017&volume=30&issue=1,/scimag/?journal=26244&year=2018&volume=31&issue=2,/scimag/?journal=26244&year=2019&volume=32&issue=1,/scimag/?journal=26244&year=2020&volume=33&issue=1,
Plant Systematics and Evolution,19694,Springer Vienna,/scimag/journals/19694,/scimag/?journal=19694&page=1,709,/scimag/?journal=19694&year=2017&volume=303&issue=1,/scimag/?journal=19694&year=2018&volume=304&issue=1,/scimag/?journal=19694&year=2019&volume=305&issue=4,/scimag/?journal=19694&year=2020&volume=306&issue=1,/scimag/?journal=19694&year=2021&volume=307&issue=1
Planta,19699,Springer-Verlag,/scimag/journals/19699,/scimag/?journal=19699&page=1,1078,/scimag/?journal=19699&year=2017&volume=245&issue=1,/scimag/?journal=19699&year=2018&volume=247&issue=2,/scimag/?journal=19699&year=2019&volume=249&issue=2,/scimag/?journal=19699&year=2020&volume=251&issue=1,/scimag/?journal=19699&year=2021&volume=253&issue=1
Plasma Chemistry and Plasma Processing,19704,Springer,/scimag/journals/19704,/scimag/?journal=19704&page=1,78,/scimag/?journal=19704&year=2017&volume=37&issue=1,/scimag/?journal=19704&year=2018&volume=38&issue=1,/scimag/?journal=19704&year=2019&volume=39&issue=1,/scimag/?journal=19704&year=2020&volume=40&issue=2,
Plasmas and Polymers,19715,Springer,/scimag/journals/19715,/scimag/?journal=19715&page=1,7,,,,,
Plasmonics,19717,Springer US,/scimag/journals/19717,/scimag/?journal=19717&page=1,91,/scimag/?journal=19717&year=2017&volume=12&issue=1,/scimag/?journal=19717&year=2018&volume=&issue=,/scimag/?journal=19717&year=2019&volume=14&issue=5,/scimag/?journal=19717&year=2020&volume=15&issue=1,
Poiesis & Praxis: International Journal of Technology Assessment and Ethics of Science,19747,Springer,/scimag/journals/19747,/scimag/?journal=19747&page=1,9,,,,,
Polar Biology,19750,Springer,/scimag/journals/19750,/scimag/?journal=19750&page=1,189,/scimag/?journal=19750&year=2017&volume=40&issue=1,/scimag/?journal=19750&year=2018&volume=41&issue=3,/scimag/?journal=19750&year=2019&volume=42&issue=1,/scimag/?journal=19750&year=2020&volume=43&issue=1,
Policy Sciences,19771,Springer US,/scimag/journals/19771,/scimag/?journal=19771&page=1,115,/scimag/?journal=19771&year=2017&volume=50&issue=1,/scimag/?journal=19771&year=2018&volume=51&issue=1,/scimag/?journal=19771&year=2019&volume=52&issue=1,/scimag/?journal=19771&year=2020&volume=53&issue=1,
Political Behavior,19795,Springer US,/scimag/journals/19795,/scimag/?journal=19795&page=1,86,/scimag/?journal=19795&year=2017&volume=39&issue=1,/scimag/?journal=19795&year=2018&volume=40&issue=1,/scimag/?journal=19795&year=2019&volume=41&issue=3,/scimag/?journal=19795&year=2020&volume=&issue=,
Polymer Bulletin,19830,Springer,/scimag/journals/19830,/scimag/?journal=19830&page=1,361,/scimag/?journal=19830&year=2017&volume=74&issue=1,/scimag/?journal=19830&year=2018&volume=75&issue=6,/scimag/?journal=19830&year=2019&volume=76&issue=11,/scimag/?journal=19830&year=2020&volume=&issue=,
Population & Environment,19861,Springer,/scimag/journals/19861,/scimag/?journal=19861&page=1,86,/scimag/?journal=19861&year=2017&volume=38&issue=3,/scimag/?journal=19861&year=2018&volume=39&issue=3,/scimag/?journal=19861&year=2019&volume=40&issue=3,/scimag/?journal=19861&year=2020&volume=41&issue=3,
Population Ecology,19864,Springer Japan,/scimag/journals/19864,/scimag/?journal=19864&page=1,77,/scimag/?journal=19864&year=2017&volume=59&issue=1,/scimag/?journal=19864&year=2018&volume=60&issue=1-2,/scimag/?journal=19864&year=2019&volume=61&issue=1,/scimag/?journal=19864&year=2020&volume=62&issue=1,
Population Research and Policy Review,19868,Springer,/scimag/journals/19868,/scimag/?journal=19868&page=1,90,/scimag/?journal=19868&year=2017&volume=36&issue=1,/scimag/?journal=19868&year=2018&volume=37&issue=1,/scimag/?journal=19868&year=2019&volume=38&issue=2,/scimag/?journal=19868&year=2020&volume=39&issue=4,
Portuguese Economic Journal,19878,Springer-Verlag,/scimag/journals/19878,/scimag/?journal=19878&page=1,10,/scimag/?journal=19878&year=2017&volume=16&issue=1,/scimag/?journal=19878&year=2018&volume=17&issue=1,/scimag/?journal=19878&year=2019&volume=18&issue=1,/scimag/?journal=19878&year=2020&volume=19&issue=1,
Positivity,19884,Springer,/scimag/journals/19884,/scimag/?journal=19884&page=1,50,/scimag/?journal=19884&year=2017&volume=21&issue=1,/scimag/?journal=19884&year=2018&volume=22&issue=1,/scimag/?journal=19884&year=2019&volume=23&issue=1,/scimag/?journal=19884&year=2020&volume=&issue=,
Potential Analysis,19900,Springer Netherlands,/scimag/journals/19900,/scimag/?journal=19900&page=1,55,/scimag/?journal=19900&year=2017&volume=46&issue=1,/scimag/?journal=19900&year=2018&volume=&issue=,/scimag/?journal=19900&year=2019&volume=50&issue=4,/scimag/?journal=19900&year=2020&volume=&issue=,
Powder Metallurgy and Metal Ceramics,19909,Springer,/scimag/journals/19909,/scimag/?journal=19909&page=1,412,/scimag/?journal=19909&year=2017&volume=55&issue=9-10,/scimag/?journal=19909&year=2018&volume=56&issue=9-10,/scimag/?journal=19909&year=2019&volume=57&issue=9-10,/scimag/?journal=19909&year=2020&volume=58&issue=9-10,
Pramana,19936,Springer-Verlag,/scimag/journals/19936,/scimag/?journal=19936&page=1,311,/scimag/?journal=19936&year=2017&volume=88&issue=1,/scimag/?journal=19936&year=2018&volume=90&issue=1,/scimag/?journal=19936&year=2019&volume=92&issue=1,/scimag/?journal=19936&year=2020&volume=94&issue=1,
Prävention und Gesundheitsförderung,19940,Springer,/scimag/journals/19940,/scimag/?journal=19940&page=1,31,/scimag/?journal=19940&year=2017&volume=12&issue=1,/scimag/?journal=19940&year=2018&volume=13&issue=1,/scimag/?journal=19940&year=2019&volume=14&issue=1,/scimag/?journal=19940&year=2020&volume=&issue=,
Precision Agriculture,19945,Springer US,/scimag/journals/19945,/scimag/?journal=19945&page=1,38,/scimag/?journal=19945&year=2017&volume=18&issue=1,/scimag/?journal=19945&year=2018&volume=19&issue=3,/scimag/?journal=19945&year=2019&volume=20&issue=2,/scimag/?journal=19945&year=2020&volume=&issue=,
Prevention Science,19966,Springer US,/scimag/journals/19966,/scimag/?journal=19966&page=1,52,/scimag/?journal=19966&year=2017&volume=18&issue=1,/scimag/?journal=19966&year=2018&volume=19&issue=S1,/scimag/?journal=19966&year=2019&volume=20&issue=1,/scimag/?journal=19966&year=2020&volume=21&issue=2,/scimag/?journal=19966&year=2021&volume=22&issue=1
Primates,19990,Springer Japan,/scimag/journals/19990,/scimag/?journal=19990&page=1,122,/scimag/?journal=19990&year=2017&volume=58&issue=1,/scimag/?journal=19990&year=2018&volume=59&issue=1,/scimag/?journal=19990&year=2019&volume=60&issue=1,/scimag/?journal=19990&year=2020&volume=61&issue=3,
Probability Theory and Related Fields,20003,Springer,/scimag/journals/20003,/scimag/?journal=20003&page=1,189,/scimag/?journal=20003&year=2017&volume=167&issue=1-2,/scimag/?journal=20003&year=2018&volume=&issue=,/scimag/?journal=20003&year=2019&volume=173&issue=1-2,/scimag/?journal=20003&year=2020&volume=177&issue=1-2,
Probiotics and Antimicrobial Proteins,20006,Springer-Verlag,/scimag/journals/20006,/scimag/?journal=20006&page=1,29,/scimag/?journal=20006&year=2017&volume=9&issue=1,/scimag/?journal=20006&year=2018&volume=&issue=,/scimag/?journal=20006&year=2019&volume=&issue=,/scimag/?journal=20006&year=2020&volume=&issue=,
ProCare,20013,Springer Vienna,/scimag/journals/20013,/scimag/?journal=20013&page=1,57,/scimag/?journal=20013&year=2017&volume=22&issue=1-2,/scimag/?journal=20013&year=2018&volume=23&issue=1-2,/scimag/?journal=20013&year=2019&volume=24&issue=1-2,/scimag/?journal=20013&year=2020&volume=25&issue=1-2,
"Proceedings of the National Academy of Sciences, India Section B: Biological Sciences",20143,Springer-Verlag,/scimag/journals/20143,/scimag/?journal=20143&page=1,47,/scimag/?journal=20143&year=2017&volume=87&issue=1,/scimag/?journal=20143&year=2018&volume=&issue=,/scimag/?journal=20143&year=2019&volume=&issue=,/scimag/?journal=20143&year=2020&volume=&issue=,
Proceedings: Animal Sciences,20181,Springer India,/scimag/journals/20181,/scimag/?journal=20181&page=1,34,,,,,
Proceedings: Plant Sciences,20182,Springer India,/scimag/journals/20182,/scimag/?journal=20182&page=1,145,,,,,
PROSPECTS,20292,Springer Netherlands,/scimag/journals/20292,/scimag/?journal=20292&page=1,100,/scimag/?journal=20292&year=2017&volume=47&issue=1-2,/scimag/?journal=20292&year=2018&volume=&issue=,/scimag/?journal=20292&year=2019&volume=&issue=,/scimag/?journal=20292&year=2020&volume=48&issue=3-4,
Proteome,20312,Springer,/scimag/journals/20312,/scimag/?journal=20312&page=1,1,,,,,
Protoplasma,20319,Springer Vienna,/scimag/journals/20319,/scimag/?journal=20319&page=1,417,/scimag/?journal=20319&year=2017&volume=254&issue=1,/scimag/?journal=20319&year=2018&volume=255&issue=1,/scimag/?journal=20319&year=2019&volume=256&issue=1,/scimag/?journal=20319&year=2020&volume=257&issue=1,
Psychiatric Quarterly,20354,Springer US,/scimag/journals/20354,/scimag/?journal=20354&page=1,230,/scimag/?journal=20354&year=2017&volume=88&issue=1,/scimag/?journal=20354&year=2018&volume=89&issue=1,/scimag/?journal=20354&year=2019&volume=90&issue=2,/scimag/?journal=20354&year=2020&volume=91&issue=4,
Psychiatrie und Psychotherapie,20358,Springer,/scimag/journals/20358,/scimag/?journal=20358&page=1,10,,,,,
Psycho-Oncologie,20443,Springer-Verlag,/scimag/journals/20443,/scimag/?journal=20443&page=1,22,/scimag/?journal=20443&year=2017&volume=11&issue=1,,,,
Psychological Injury and Law,20389,Springer US,/scimag/journals/20389,/scimag/?journal=20389&page=1,16,/scimag/?journal=20389&year=2017&volume=10&issue=1,/scimag/?journal=20389&year=2018&volume=11&issue=1,/scimag/?journal=20389&year=2019&volume=12&issue=1,/scimag/?journal=20389&year=2020&volume=13&issue=1,
Psychological Studies,20403,Springer-Verlag,/scimag/journals/20403,/scimag/?journal=20403&page=1,24,/scimag/?journal=20403&year=2017&volume=62&issue=1,/scimag/?journal=20403&year=2018&volume=63&issue=1,/scimag/?journal=20403&year=2019&volume=64&issue=1,/scimag/?journal=20403&year=2020&volume=65&issue=1,
Psychology of Well-Being,20434,Springer-Verlag,/scimag/journals/20434,/scimag/?journal=20434&page=1,3,,,,,
Psychometrika,20439,Springer,/scimag/journals/20439,/scimag/?journal=20439&page=1,143,/scimag/?journal=20439&year=2017&volume=82&issue=1,/scimag/?journal=20439&year=2018&volume=83&issue=1,/scimag/?journal=20439&year=2019&volume=84&issue=1,/scimag/?journal=20439&year=2020&volume=85&issue=1,
Psychonomic Bulletin & Review,20442,Springer-Verlag,/scimag/journals/20442,/scimag/?journal=20442&page=1,143,/scimag/?journal=20442&year=2017&volume=24&issue=1,/scimag/?journal=20442&year=2018&volume=25&issue=2,/scimag/?journal=20442&year=2019&volume=26&issue=2,/scimag/?journal=20442&year=2020&volume=27&issue=1,
Psychopharmacology,20447,Springer,/scimag/journals/20447,/scimag/?journal=20447&page=1,679,/scimag/?journal=20447&year=2017&volume=234&issue=1,/scimag/?journal=20447&year=2018&volume=235&issue=1,/scimag/?journal=20447&year=2019&volume=236&issue=1,/scimag/?journal=20447&year=2020&volume=237&issue=2,
Psychotherapeut,20457,Springer-Verlag,/scimag/journals/20457,/scimag/?journal=20457&page=1,64,/scimag/?journal=20457&year=2017&volume=62&issue=1,/scimag/?journal=20457&year=2018&volume=63&issue=1,/scimag/?journal=20457&year=2019&volume=64&issue=1,/scimag/?journal=20457&year=2020&volume=65&issue=1,
Psychotherapie Forum,20459,Springer,/scimag/journals/20459,/scimag/?journal=20459&page=1,17,/scimag/?journal=20459&year=2017&volume=22&issue=1-2,,/scimag/?journal=20459&year=2019&volume=23&issue=1-2,/scimag/?journal=20459&year=2020&volume=24&issue=1-2,
Public Choice,20478,Springer US,/scimag/journals/20478,/scimag/?journal=20478&page=1,401,/scimag/?journal=20478&year=2017&volume=170&issue=1-2,/scimag/?journal=20478&year=2018&volume=174&issue=1-2,/scimag/?journal=20478&year=2019&volume=178&issue=1-2,/scimag/?journal=20478&year=2020&volume=183&issue=1-2,
Public Organization Review,20496,Springer US,/scimag/journals/20496,/scimag/?journal=20496&page=1,25,/scimag/?journal=20496&year=2017&volume=17&issue=1,/scimag/?journal=20496&year=2018&volume=&issue=,/scimag/?journal=20496&year=2019&volume=19&issue=1,/scimag/?journal=20496&year=2020&volume=&issue=,
Public Transport,20506,Springer-Verlag,/scimag/journals/20506,/scimag/?journal=20506&page=1,10,/scimag/?journal=20506&year=2017&volume=9&issue=1-2,/scimag/?journal=20506&year=2018&volume=10&issue=2,/scimag/?journal=20506&year=2019&volume=11&issue=2,/scimag/?journal=20506&year=2020&volume=12&issue=1,
Publications Mathématiques de L'IHÉS,20516,Springer,/scimag/journals/20516,/scimag/?journal=20516&page=1,22,/scimag/?journal=20516&year=2017&volume=125&issue=1,/scimag/?journal=20516&year=2018&volume=&issue=,/scimag/?journal=20516&year=2019&volume=&issue=,/scimag/?journal=20516&year=2020&volume=&issue=,
Pure and Applied Geophysics,20538,Springer,/scimag/journals/20538,/scimag/?journal=20538&page=1,353,/scimag/?journal=20538&year=2017&volume=174&issue=1,/scimag/?journal=20538&year=2018&volume=175&issue=1,/scimag/?journal=20538&year=2019&volume=176&issue=1,/scimag/?journal=20538&year=2020&volume=177&issue=3,
Purinergic Signalling,20542,Springer Netherlands,/scimag/journals/20542,/scimag/?journal=20542&page=1,32,/scimag/?journal=20542&year=2017&volume=13&issue=1,/scimag/?journal=20542&year=2018&volume=14&issue=3,/scimag/?journal=20542&year=2019&volume=15&issue=2,/scimag/?journal=20542&year=2020&volume=&issue=,
Qualitative Sociology,20573,Springer,/scimag/journals/20573,/scimag/?journal=20573&page=1,52,/scimag/?journal=20573&year=2017&volume=40&issue=1,/scimag/?journal=20573&year=2018&volume=41&issue=1,/scimag/?journal=20573&year=2019&volume=42&issue=2,/scimag/?journal=20573&year=2020&volume=43&issue=1,
Quality & Quantity,20575,Springer Netherlands,/scimag/journals/20575,/scimag/?journal=20575&page=1,127,/scimag/?journal=20575&year=2017&volume=51&issue=1,/scimag/?journal=20575&year=2018&volume=52&issue=2,/scimag/?journal=20575&year=2019&volume=53&issue=2,/scimag/?journal=20575&year=2020&volume=54&issue=1,/scimag/?journal=20575&year=2021&volume=&issue=
Quality of Life Research,20585,Springer Netherlands,/scimag/journals/20585,/scimag/?journal=20585&page=1,468,/scimag/?journal=20585&year=2017&volume=26&issue=S1,/scimag/?journal=20585&year=2018&volume=27&issue=S1,/scimag/?journal=20585&year=2019&volume=28&issue=S1,/scimag/?journal=20585&year=2020&volume=29&issue=S1,
Quantitative Marketing and Economics,20589,Springer US,/scimag/journals/20589,/scimag/?journal=20589&page=1,11,/scimag/?journal=20589&year=2017&volume=15&issue=1,/scimag/?journal=20589&year=2018&volume=16&issue=4,/scimag/?journal=20589&year=2019&volume=&issue=,/scimag/?journal=20589&year=2020&volume=18&issue=4,
Quantitative Microbiology,20590,Springer,/scimag/journals/20590,/scimag/?journal=20590&page=1,1,,,,,
Quantum Information Processing,20594,Springer US,/scimag/journals/20594,/scimag/?journal=20594&page=1,119,/scimag/?journal=20594&year=2017&volume=16&issue=1,/scimag/?journal=20594&year=2018&volume=17&issue=1,/scimag/?journal=20594&year=2019&volume=18&issue=1,/scimag/?journal=20594&year=2020&volume=19&issue=1,
