Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Permafrost and Periglacial Processes,19262,John Wiley and Sons,/scimag/journals/19262,/scimag/?journal=19262&page=1,46,/scimag/?journal=19262&year=2017&volume=28&issue=1,/scimag/?journal=19262&year=2018&volume=29&issue=1,/scimag/?journal=19262&year=2019&volume=30&issue=1,/scimag/?journal=19262&year=2020&volume=31&issue=1,
Personal Relationships,19265,John Wiley and Sons,/scimag/journals/19265,/scimag/?journal=19265&page=1,42,/scimag/?journal=19265&year=2017&volume=24&issue=1,/scimag/?journal=19265&year=2018&volume=25&issue=1,/scimag/?journal=19265&year=2019&volume=26&issue=1,/scimag/?journal=19265&year=2020&volume=27&issue=1,
Personality and Mental Health,19268,John Wiley and Sons,/scimag/journals/19268,/scimag/?journal=19268&page=1,21,/scimag/?journal=19268&year=2017&volume=11&issue=1,/scimag/?journal=19268&year=2018&volume=12&issue=1,/scimag/?journal=19268&year=2019&volume=13&issue=1,/scimag/?journal=19268&year=2020&volume=14&issue=1,
Personnel Psychology,19275,John Wiley and Sons,/scimag/journals/19275,/scimag/?journal=19275&page=1,137,/scimag/?journal=19275&year=2017&volume=70&issue=1,/scimag/?journal=19275&year=2018&volume=71&issue=1,/scimag/?journal=19275&year=2019&volume=72&issue=1,/scimag/?journal=19275&year=2020&volume=73&issue=1,
Perspectives In Psychiatric Care,19297,John Wiley and Sons,/scimag/journals/19297,/scimag/?journal=19297&page=1,102,/scimag/?journal=19297&year=2017&volume=53&issue=1,/scimag/?journal=19297&year=2018&volume=54&issue=1,/scimag/?journal=19297&year=2019&volume=55&issue=1,/scimag/?journal=19297&year=2020&volume=56&issue=1,
Perspektiven der Wirtschaftspolitik,19332,John Wiley and Sons,/scimag/journals/19332,/scimag/?journal=19332&page=1,25,/scimag/?journal=19332&year=2017&volume=18&issue=1,/scimag/?journal=19332&year=2018&volume=&issue=,/scimag/?journal=19332&year=2019&volume=&issue=,/scimag/?journal=19332&year=2020&volume=&issue=,
Pest Management Science,19341,John Wiley and Sons,/scimag/journals/19341,/scimag/?journal=19341&page=1,350,/scimag/?journal=19341&year=2017&volume=73&issue=1,/scimag/?journal=19341&year=2018&volume=74&issue=1,/scimag/?journal=19341&year=2019&volume=75&issue=1,/scimag/?journal=19341&year=2020&volume=76&issue=1,/scimag/?journal=19341&year=2021&volume=77&issue=1
Pharmaceutical Statistics,19373,John Wiley and Sons,/scimag/journals/19373,/scimag/?journal=19373&page=1,45,/scimag/?journal=19373&year=2017&volume=16&issue=1,/scimag/?journal=19373&year=2018&volume=17&issue=1,/scimag/?journal=19373&year=2019&volume=18&issue=1,/scimag/?journal=19373&year=2020&volume=19&issue=1,
Pharmacoepidemiology and Drug Safety,19380,John Wiley and Sons,/scimag/journals/19380,/scimag/?journal=19380&page=1,168,/scimag/?journal=19380&year=2017&volume=26&issue=,/scimag/?journal=19380&year=2018&volume=27&issue=,/scimag/?journal=19380&year=2019&volume=28&issue=,/scimag/?journal=19380&year=2020&volume=29&issue=S2,/scimag/?journal=19380&year=2021&volume=30&issue=1
Pharmacology & Toxicology,19399,John Wiley and Sons,/scimag/journals/19399,/scimag/?journal=19399&page=1,2,,,,,
Pharmacotherapy,19404,John Wiley and Sons,/scimag/journals/19404,/scimag/?journal=19404&page=1,193,/scimag/?journal=19404&year=2017&volume=37&issue=1,/scimag/?journal=19404&year=2018&volume=38&issue=1,/scimag/?journal=19404&year=2019&volume=39&issue=1,/scimag/?journal=19404&year=2020&volume=40&issue=1,
Pharmazie in unserer Zeit,19412,John Wiley and Sons,/scimag/journals/19412,/scimag/?journal=19412&page=1,192,,,,,
Philosophical Books,19434,John Wiley and Sons,/scimag/journals/19434,/scimag/?journal=19434&page=1,1,,,,,
Philosophical Investigations,19436,John Wiley and Sons,/scimag/journals/19436,/scimag/?journal=19436&page=1,52,/scimag/?journal=19436&year=2017&volume=40&issue=1,/scimag/?journal=19436&year=2018&volume=41&issue=1,/scimag/?journal=19436&year=2019&volume=42&issue=1,/scimag/?journal=19436&year=2020&volume=43&issue=1-2,/scimag/?journal=19436&year=2021&volume=44&issue=1
Philosophical Issues,19437,John Wiley and Sons,/scimag/journals/19437,/scimag/?journal=19437&page=1,28,/scimag/?journal=19437&year=2017&volume=27&issue=1,/scimag/?journal=19437&year=2018&volume=28&issue=1,/scimag/?journal=19437&year=2019&volume=29&issue=1,/scimag/?journal=19437&year=2020&volume=30&issue=1,
Philosophy and Phenomenological Research,19474,John Wiley and Sons,/scimag/journals/19474,/scimag/?journal=19474&page=1,378,/scimag/?journal=19474&year=2017&volume=94&issue=1,/scimag/?journal=19474&year=2018&volume=96&issue=1,/scimag/?journal=19474&year=2019&volume=98&issue=1,/scimag/?journal=19474&year=2020&volume=100&issue=1,/scimag/?journal=19474&year=2021&volume=102&issue=2
Philosophy Compass,19476,John Wiley and Sons,/scimag/journals/19476,/scimag/?journal=19476&page=1,49,/scimag/?journal=19476&year=2017&volume=12&issue=1,/scimag/?journal=19476&year=2018&volume=13&issue=1,/scimag/?journal=19476&year=2019&volume=14&issue=1,/scimag/?journal=19476&year=2020&volume=15&issue=1,
Photochemistry and Photobiology,19492,John Wiley and Sons,/scimag/journals/19492,/scimag/?journal=19492&page=1,511,/scimag/?journal=19492&year=2017&volume=93&issue=1,/scimag/?journal=19492&year=2018&volume=94&issue=1,/scimag/?journal=19492&year=2019&volume=95&issue=1,/scimag/?journal=19492&year=2020&volume=96&issue=1,
"Photodermatology, Photoimmunology & Photomedicine",19493,John Wiley and Sons,/scimag/journals/19493,/scimag/?journal=19493&page=1,69,/scimag/?journal=19493&year=2017&volume=33&issue=1,/scimag/?journal=19493&year=2018&volume=34&issue=1,/scimag/?journal=19493&year=2019&volume=35&issue=1,/scimag/?journal=19493&year=2020&volume=36&issue=1,
Phycological Research,19511,John Wiley and Sons,/scimag/journals/19511,/scimag/?journal=19511&page=1,41,/scimag/?journal=19511&year=2017&volume=65&issue=1,/scimag/?journal=19511&year=2018&volume=66&issue=1,/scimag/?journal=19511&year=2019&volume=67&issue=1,/scimag/?journal=19511&year=2020&volume=68&issue=1,
phys stat sol (a),19515,John Wiley and Sons,/scimag/journals/19515,/scimag/?journal=19515&page=1,11,,,,,
physica status solidi (b),19527,John Wiley and Sons,/scimag/journals/19527,/scimag/?journal=19527&page=1,1397,/scimag/?journal=19527&year=2017&volume=254&issue=1,/scimag/?journal=19527&year=2018&volume=255&issue=1,/scimag/?journal=19527&year=2019&volume=256&issue=1,/scimag/?journal=19527&year=2020&volume=257&issue=1,/scimag/?journal=19527&year=2021&volume=&issue=
physica status solidi (c),19528,John Wiley and Sons,/scimag/journals/19528,/scimag/?journal=19528&page=1,402,,,,,
physica status solidi (RRL) - Rapid Research Letters,19529,John Wiley and Sons,/scimag/journals/19529,/scimag/?journal=19529&page=1,118,/scimag/?journal=19529&year=2017&volume=11&issue=1,/scimag/?journal=19529&year=2018&volume=12&issue=1,/scimag/?journal=19529&year=2019&volume=13&issue=1,/scimag/?journal=19529&year=2020&volume=14&issue=1,/scimag/?journal=19529&year=2021&volume=&issue=
Physik in unserer Zeit,19595,John Wiley and Sons,/scimag/journals/19595,/scimag/?journal=19595&page=1,202,/scimag/?journal=19595&year=2017&volume=48&issue=1,/scimag/?journal=19595&year=2018&volume=49&issue=1,/scimag/?journal=19595&year=2019&volume=50&issue=1,/scimag/?journal=19595&year=2020&volume=51&issue=1,
Physiologia Plantarum,19598,John Wiley and Sons,/scimag/journals/19598,/scimag/?journal=19598&page=1,558,/scimag/?journal=19598&year=2017&volume=159&issue=1,/scimag/?journal=19598&year=2018&volume=162&issue=1,/scimag/?journal=19598&year=2019&volume=165&issue=1,/scimag/?journal=19598&year=2020&volume=168&issue=1,
Physiological Entomology,19601,John Wiley and Sons,/scimag/journals/19601,/scimag/?journal=19601&page=1,211,/scimag/?journal=19601&year=2017&volume=42&issue=1,/scimag/?journal=19601&year=2018&volume=43&issue=1,/scimag/?journal=19601&year=2019&volume=44&issue=1,/scimag/?journal=19601&year=2020&volume=45&issue=1,
Physiotherapy Research International,19613,John Wiley and Sons,/scimag/journals/19613,/scimag/?journal=19613&page=1,37,/scimag/?journal=19613&year=2017&volume=22&issue=1,/scimag/?journal=19613&year=2018&volume=23&issue=1,/scimag/?journal=19613&year=2019&volume=24&issue=1,/scimag/?journal=19613&year=2020&volume=25&issue=1,
Phytochemical Analysis,19616,John Wiley and Sons,/scimag/journals/19616,/scimag/?journal=19616&page=1,84,/scimag/?journal=19616&year=2017&volume=28&issue=1,/scimag/?journal=19616&year=2018&volume=29&issue=1,/scimag/?journal=19616&year=2019&volume=30&issue=1,/scimag/?journal=19616&year=2020&volume=31&issue=1,
Phytotherapy Research,19626,John Wiley and Sons,/scimag/journals/19626,/scimag/?journal=19626&page=1,285,/scimag/?journal=19626&year=2017&volume=31&issue=1,/scimag/?journal=19626&year=2018&volume=32&issue=2,/scimag/?journal=19626&year=2019&volume=33&issue=1,/scimag/?journal=19626&year=2020&volume=34&issue=1,/scimag/?journal=19626&year=2021&volume=&issue=
Pigment Cell Research,19632,John Wiley and Sons,/scimag/journals/19632,/scimag/?journal=19632&page=1,8,,,,,
Plant Biotechnology Journal,19658,John Wiley and Sons,/scimag/journals/19658,/scimag/?journal=19658&page=1,90,/scimag/?journal=19658&year=2017&volume=15&issue=1,/scimag/?journal=19658&year=2018&volume=16&issue=1,/scimag/?journal=19658&year=2019&volume=17&issue=1,/scimag/?journal=19658&year=2020&volume=18&issue=1,
Plant Breeding,19660,John Wiley and Sons,/scimag/journals/19660,/scimag/?journal=19660&page=1,153,/scimag/?journal=19660&year=2017&volume=136&issue=1,/scimag/?journal=19660&year=2018&volume=137&issue=1,/scimag/?journal=19660&year=2019&volume=138&issue=1,/scimag/?journal=19660&year=2020&volume=139&issue=1,
Plant Pathology,19680,John Wiley and Sons,/scimag/journals/19680,/scimag/?journal=19680&page=1,278,/scimag/?journal=19680&year=2017&volume=66&issue=1,/scimag/?journal=19680&year=2018&volume=67&issue=1,/scimag/?journal=19680&year=2019&volume=68&issue=1,/scimag/?journal=19680&year=2020&volume=69&issue=1,/scimag/?journal=19680&year=2021&volume=70&issue=1
Plant Species Biology,19693,John Wiley and Sons,/scimag/journals/19693,/scimag/?journal=19693&page=1,38,/scimag/?journal=19693&year=2017&volume=32&issue=1,/scimag/?journal=19693&year=2018&volume=33&issue=1,/scimag/?journal=19693&year=2019&volume=34&issue=1,/scimag/?journal=19693&year=2020&volume=35&issue=1,
"Plant, Cell & Environment",19697,John Wiley and Sons,/scimag/journals/19697,/scimag/?journal=19697&page=1,259,/scimag/?journal=19697&year=2017&volume=40&issue=1,/scimag/?journal=19697&year=2018&volume=41&issue=1,/scimag/?journal=19697&year=2019&volume=42&issue=1,/scimag/?journal=19697&year=2020&volume=43&issue=1,
Plasma Processes and Polymers,19710,John Wiley and Sons,/scimag/journals/19710,/scimag/?journal=19710&page=1,108,/scimag/?journal=19710&year=2017&volume=14&issue=1-2,/scimag/?journal=19710&year=2018&volume=15&issue=1,/scimag/?journal=19710&year=2019&volume=16&issue=1,/scimag/?journal=19710&year=2020&volume=17&issue=1,
Policy Studies Journal,19773,John Wiley and Sons,/scimag/journals/19773,/scimag/?journal=19773&page=1,121,/scimag/?journal=19773&year=2017&volume=45&issue=S1,/scimag/?journal=19773&year=2018&volume=46&issue=,/scimag/?journal=19773&year=2019&volume=47&issue=S1,/scimag/?journal=19773&year=2020&volume=48&issue=S1,
Political Psychology,19800,John Wiley and Sons,/scimag/journals/19800,/scimag/?journal=19800&page=1,147,/scimag/?journal=19800&year=2017&volume=38&issue=,/scimag/?journal=19800&year=2018&volume=39&issue=,/scimag/?journal=19800&year=2019&volume=40&issue=S1,/scimag/?journal=19800&year=2020&volume=41&issue=S1,
Political Studies,19805,John Wiley and Sons,/scimag/journals/19805,/scimag/?journal=19805&page=1,135,/scimag/?journal=19805&year=2017&volume=65&issue=1,/scimag/?journal=19805&year=2018&volume=66&issue=1,/scimag/?journal=19805&year=2019&volume=67&issue=1,/scimag/?journal=19805&year=2020&volume=68&issue=4,
Political Studies Review,19806,John Wiley and Sons,/scimag/journals/19806,/scimag/?journal=19806&page=1,136,/scimag/?journal=19806&year=2017&volume=15&issue=1,/scimag/?journal=19806&year=2018&volume=16&issue=1,/scimag/?journal=19806&year=2019&volume=17&issue=1,/scimag/?journal=19806&year=2020&volume=18&issue=1,
Politics,19809,John Wiley and Sons,/scimag/journals/19809,/scimag/?journal=19809&page=1,40,/scimag/?journal=19809&year=2017&volume=37&issue=1,/scimag/?journal=19809&year=2018&volume=38&issue=4,/scimag/?journal=19809&year=2019&volume=39&issue=1,/scimag/?journal=19809&year=2020&volume=&issue=,
Polymer International,19837,John Wiley and Sons,/scimag/journals/19837,/scimag/?journal=19837&page=1,346,/scimag/?journal=19837&year=2017&volume=66&issue=1,/scimag/?journal=19837&year=2018&volume=67&issue=1,/scimag/?journal=19837&year=2019&volume=68&issue=1,/scimag/?journal=19837&year=2020&volume=69&issue=1,/scimag/?journal=19837&year=2021&volume=70&issue=1
Polymers for Advanced Technologies,19852,John Wiley and Sons,/scimag/journals/19852,/scimag/?journal=19852&page=1,207,/scimag/?journal=19852&year=2017&volume=28&issue=1,/scimag/?journal=19852&year=2018&volume=29&issue=1,/scimag/?journal=19852&year=2019&volume=30&issue=1,/scimag/?journal=19852&year=2020&volume=31&issue=1,/scimag/?journal=19852&year=2021&volume=32&issue=1
Population and Development Review,19863,John Wiley and Sons,/scimag/journals/19863,/scimag/?journal=19863&page=1,244,/scimag/?journal=19863&year=2017&volume=43&issue=,/scimag/?journal=19863&year=2018&volume=44&issue=1,/scimag/?journal=19863&year=2019&volume=45&issue=S1,/scimag/?journal=19863&year=2020&volume=46&issue=1,
"Population, Space and Place",19872,John Wiley and Sons,/scimag/journals/19872,/scimag/?journal=19872&page=1,56,/scimag/?journal=19872&year=2017&volume=23&issue=1,/scimag/?journal=19872&year=2018&volume=24&issue=1,/scimag/?journal=19872&year=2019&volume=25&issue=1,/scimag/?journal=19872&year=2020&volume=26&issue=1,
Practical Diabetes International,19921,John Wiley and Sons,/scimag/journals/19921,/scimag/?journal=19921&page=1,2,,,,,
Practice Development in Health Care,19927,John Wiley and Sons,/scimag/journals/19927,/scimag/?journal=19927&page=1,12,,,,,
Prenatal Diagnosis,19951,John Wiley and Sons,/scimag/journals/19951,/scimag/?journal=19951&page=1,326,/scimag/?journal=19951&year=2017&volume=37&issue=,/scimag/?journal=19951&year=2018&volume=38&issue=,/scimag/?journal=19951&year=2019&volume=39&issue=1,/scimag/?journal=19951&year=2020&volume=40&issue=S1,/scimag/?journal=19951&year=2021&volume=&issue=
Presidential Studies Quarterly,19957,John Wiley and Sons,/scimag/journals/19957,/scimag/?journal=19957&page=1,214,/scimag/?journal=19957&year=2017&volume=47&issue=1,/scimag/?journal=19957&year=2018&volume=48&issue=1,/scimag/?journal=19957&year=2019&volume=49&issue=1,/scimag/?journal=19957&year=2020&volume=50&issue=1,
Proceedings of the Aristotelian Society (Hardback)),20057,John Wiley and Sons,/scimag/journals/20057,/scimag/?journal=20057&page=1,1,,,,,/scimag/?journal=20057&year=2021&volume=&issue=
Progress in Cardiovascular Nursing,20218,John Wiley and Sons,/scimag/journals/20218,/scimag/?journal=20218&page=1,16,,,,,
Progress in Orthodontics (Blackwell Publishing),20255,John Wiley and Sons,/scimag/journals/20255,/scimag/?journal=20255&page=1,1,,,,,
Progress in Photovoltaics: Research and Applications,20260,John Wiley and Sons,/scimag/journals/20260,/scimag/?journal=20260&page=1,101,/scimag/?journal=20260&year=2017&volume=25&issue=1,/scimag/?journal=20260&year=2018&volume=26&issue=1,/scimag/?journal=20260&year=2019&volume=27&issue=1,/scimag/?journal=20260&year=2020&volume=28&issue=1,/scimag/?journal=20260&year=2021&volume=29&issue=1
Progress in Structural Engineering and Materials,20269,John Wiley and Sons,/scimag/journals/20269,/scimag/?journal=20269&page=1,12,,,,,
Progress in Tourism and Hospitality Research,20272,John Wiley and Sons,/scimag/journals/20272,/scimag/?journal=20272&page=1,5,,,,,
"Propellants, Explosives, Pyrotechnics",20286,John Wiley and Sons,/scimag/journals/20286,/scimag/?journal=20286&page=1,157,/scimag/?journal=20286&year=2017&volume=42&issue=1,/scimag/?journal=20286&year=2018&volume=43&issue=1,/scimag/?journal=20286&year=2019&volume=44&issue=1,/scimag/?journal=20286&year=2020&volume=45&issue=1,
"Proteins: Structure, Function, and Bioinformatics",20311,John Wiley and Sons,/scimag/journals/20311,/scimag/?journal=20311&page=1,321,/scimag/?journal=20311&year=2017&volume=85&issue=1,/scimag/?journal=20311&year=2018&volume=86&issue=,/scimag/?journal=20311&year=2019&volume=87&issue=1,/scimag/?journal=20311&year=2020&volume=88&issue=1,/scimag/?journal=20311&year=2021&volume=89&issue=1
PROTEOMICS,20314,John Wiley and Sons,/scimag/journals/20314,/scimag/?journal=20314&page=1,338,/scimag/?journal=20314&year=2017&volume=17&issue=1-2,/scimag/?journal=20314&year=2018&volume=18&issue=1,/scimag/?journal=20314&year=2019&volume=19&issue=1-2,/scimag/?journal=20314&year=2020&volume=14&issue=2,
PROTEOMICS - Clinical Applications,20315,John Wiley and Sons,/scimag/journals/20315,/scimag/?journal=20315&page=1,76,/scimag/?journal=20315&year=2017&volume=11&issue=1-2,/scimag/?journal=20315&year=2018&volume=12&issue=1,/scimag/?journal=20315&year=2019&volume=13&issue=1,/scimag/?journal=20315&year=2020&volume=14&issue=1,
Psychiatry and Clinical Neurosciences,20362,John Wiley and Sons,/scimag/journals/20362,/scimag/?journal=20362&page=1,252,/scimag/?journal=20362&year=2017&volume=71&issue=1,/scimag/?journal=20362&year=2018&volume=72&issue=1,/scimag/?journal=20362&year=2019&volume=73&issue=1,/scimag/?journal=20362&year=2020&volume=74&issue=1,/scimag/?journal=20362&year=2021&volume=75&issue=1
Psycho-Oncology,20444,John Wiley and Sons,/scimag/journals/20444,/scimag/?journal=20444&page=1,187,/scimag/?journal=20444&year=2017&volume=26&issue=,/scimag/?journal=20444&year=2018&volume=27&issue=,/scimag/?journal=20444&year=2019&volume=28&issue=,/scimag/?journal=20444&year=2020&volume=29&issue=S2,/scimag/?journal=20444&year=2021&volume=&issue=
Psychogeriatrics,20384,John Wiley and Sons,/scimag/journals/20384,/scimag/?journal=20384&page=1,46,/scimag/?journal=20384&year=2017&volume=17&issue=1,/scimag/?journal=20384&year=2018&volume=18&issue=1,/scimag/?journal=20384&year=2019&volume=19&issue=1,/scimag/?journal=20384&year=2020&volume=20&issue=1,
