Journal,Journal_Id,Publisher,Link,Link_Articles,Number_Pages,links_2017,links_2018,links_2019,links_2020,links_2021
Physics and Chemistry of Liquids,19562,Taylor and Francis Group,/scimag/journals/19562,/scimag/?journal=19562&page=1,103,/scimag/?journal=19562&year=2017&volume=55&issue=2,/scimag/?journal=19562&year=2018&volume=56&issue=2,/scimag/?journal=19562&year=2019&volume=&issue=,/scimag/?journal=19562&year=2020&volume=&issue=,
Planning Perspectives,19649,Taylor and Francis Group,/scimag/journals/19649,/scimag/?journal=19649&page=1,57,/scimag/?journal=19649&year=2017&volume=32&issue=1,/scimag/?journal=19649&year=2018&volume=33&issue=1,/scimag/?journal=19649&year=2019&volume=34&issue=1,/scimag/?journal=19649&year=2020&volume=35&issue=1,
Planning Practice and Research,19650,Taylor and Francis Group,/scimag/journals/19650,/scimag/?journal=19650&page=1,50,/scimag/?journal=19650&year=2017&volume=32&issue=1,/scimag/?journal=19650&year=2018&volume=33&issue=2,/scimag/?journal=19650&year=2019&volume=34&issue=1,/scimag/?journal=19650&year=2020&volume=35&issue=1,
Planning Theory & Practice,19652,Taylor and Francis Group,/scimag/journals/19652,/scimag/?journal=19652&page=1,37,/scimag/?journal=19652&year=2017&volume=18&issue=1,/scimag/?journal=19652&year=2018&volume=19&issue=1,/scimag/?journal=19652&year=2019&volume=20&issue=1,/scimag/?journal=19652&year=2020&volume=21&issue=1,
Plant Biosystems / An International Journal Dealing with all Aspects of Plant Biology,19656,Taylor and Francis Group,/scimag/journals/19656,/scimag/?journal=19656&page=1,91,/scimag/?journal=19656&year=2017&volume=151&issue=2,/scimag/?journal=19656&year=2018&volume=152&issue=1,/scimag/?journal=19656&year=2019&volume=153&issue=4,/scimag/?journal=19656&year=2020&volume=154&issue=1,
Plant Ecology & Diversity,19668,Taylor and Francis Group,/scimag/journals/19668,/scimag/?journal=19668&page=1,23,/scimag/?journal=19668&year=2017&volume=10&issue=1,/scimag/?journal=19668&year=2018&volume=11&issue=2,/scimag/?journal=19668&year=2019&volume=12&issue=2,/scimag/?journal=19668&year=2020&volume=&issue=,
Plasma Devices and Operations,19705,Taylor and Francis Group,/scimag/journals/19705,/scimag/?journal=19705&page=1,19,,,,,
Police Practice and Research,19759,Taylor and Francis Group,/scimag/journals/19759,/scimag/?journal=19759&page=1,42,/scimag/?journal=19759&year=2017&volume=18&issue=1,/scimag/?journal=19759&year=2018&volume=19&issue=1,/scimag/?journal=19759&year=2019&volume=20&issue=1,/scimag/?journal=19759&year=2020&volume=21&issue=1,
Policing & Society,19763,Taylor and Francis Group,/scimag/journals/19763,/scimag/?journal=19763&page=1,46,/scimag/?journal=19763&year=2017&volume=27&issue=1,/scimag/?journal=19763&year=2018&volume=28&issue=1,/scimag/?journal=19763&year=2019&volume=29&issue=1,/scimag/?journal=19763&year=2020&volume=30&issue=1,
Policy Studies,19772,Taylor and Francis Group,/scimag/journals/19772,/scimag/?journal=19772&page=1,47,/scimag/?journal=19772&year=2017&volume=38&issue=3,/scimag/?journal=19772&year=2018&volume=39&issue=1,/scimag/?journal=19772&year=2019&volume=40&issue=2,/scimag/?journal=19772&year=2020&volume=41&issue=2-3,/scimag/?journal=19772&year=2021&volume=&issue=
Political Communication,19796,Taylor and Francis Group,/scimag/journals/19796,/scimag/?journal=19796&page=1,62,/scimag/?journal=19796&year=2017&volume=34&issue=1,/scimag/?journal=19796&year=2018&volume=35&issue=1,/scimag/?journal=19796&year=2019&volume=36&issue=2,/scimag/?journal=19796&year=2020&volume=37&issue=2,
Politikon,19818,Taylor and Francis Group,/scimag/journals/19818,/scimag/?journal=19818&page=1,40,/scimag/?journal=19818&year=2017&volume=44&issue=1,/scimag/?journal=19818&year=2018&volume=45&issue=1,/scimag/?journal=19818&year=2019&volume=46&issue=1,/scimag/?journal=19818&year=2020&volume=47&issue=1,
Polycyclic Aromatic Compounds,19827,Taylor and Francis Group,/scimag/journals/19827,/scimag/?journal=19827&page=1,75,/scimag/?journal=19827&year=2017&volume=37&issue=1,/scimag/?journal=19827&year=2018&volume=&issue=,/scimag/?journal=19827&year=2019&volume=&issue=,/scimag/?journal=19827&year=2020&volume=&issue=,
Polymer News,19840,Taylor and Francis Group,/scimag/journals/19840,/scimag/?journal=19840&page=1,3,,,,,
Polymer Reaction Engineering,19842,Taylor and Francis Group,/scimag/journals/19842,/scimag/?journal=19842&page=1,10,,,,,
Polymer Reviews,19843,Taylor and Francis Group,/scimag/journals/19843,/scimag/?journal=19843&page=1,13,/scimag/?journal=19843&year=2017&volume=57&issue=2,/scimag/?journal=19843&year=2018&volume=&issue=,/scimag/?journal=19843&year=2019&volume=&issue=,/scimag/?journal=19843&year=2020&volume=&issue=,
Polymer-Plastics Technology and Engineering,19850,Taylor and Francis Group,/scimag/journals/19850,/scimag/?journal=19850&page=1,161,/scimag/?journal=19850&year=2017&volume=56&issue=1,/scimag/?journal=19850&year=2018&volume=57&issue=5,,,
Popular Music & Society,19857,Taylor and Francis Group,/scimag/journals/19857,/scimag/?journal=19857&page=1,78,/scimag/?journal=19857&year=2017&volume=40&issue=1,/scimag/?journal=19857&year=2018&volume=41&issue=1,/scimag/?journal=19857&year=2019&volume=42&issue=1,/scimag/?journal=19857&year=2020&volume=43&issue=1,
"Postcolonial Studies / Culture, Politics, Economy",19885,Taylor and Francis Group,/scimag/journals/19885,/scimag/?journal=19885&page=1,36,/scimag/?journal=19885&year=2017&volume=20&issue=1,/scimag/?journal=19885&year=2018&volume=21&issue=1,/scimag/?journal=19885&year=2019&volume=22&issue=1,/scimag/?journal=19885&year=2020&volume=23&issue=1,
Practice,19926,Taylor and Francis Group,/scimag/journals/19926,/scimag/?journal=19926&page=1,48,/scimag/?journal=19926&year=2017&volume=29&issue=1,/scimag/?journal=19926&year=2018&volume=30&issue=1,/scimag/?journal=19926&year=2019&volume=1&issue=1,/scimag/?journal=19926&year=2020&volume=2&issue=sup1,
Preparative Biochemistry & Biotechnology,19953,Taylor and Francis Group,/scimag/journals/19953,/scimag/?journal=19953&page=1,59,/scimag/?journal=19953&year=2017&volume=47&issue=10,/scimag/?journal=19953&year=2018&volume=48&issue=5,/scimag/?journal=19953&year=2019&volume=49&issue=2,/scimag/?journal=19953&year=2020&volume=50&issue=5,
Pretexts Literary and Cultural Studies,19960,Taylor and Francis Group,/scimag/journals/19960,/scimag/?journal=19960&page=1,4,,,,,
PRIMUS,19992,Taylor and Francis Group,/scimag/journals/19992,/scimag/?journal=19992&page=1,60,/scimag/?journal=19992&year=2017&volume=27&issue=1,/scimag/?journal=19992&year=2018&volume=28&issue=2,/scimag/?journal=19992&year=2019&volume=29&issue=1,/scimag/?journal=19992&year=2020&volume=30&issue=6,
Probe Microscopy,20005,Taylor and Francis Group,/scimag/journals/20005,/scimag/?journal=20005&page=1,1,,,,,
Production Planning & Control,20194,Taylor and Francis Group,/scimag/journals/20194,/scimag/?journal=20194&page=1,104,/scimag/?journal=20194&year=2017&volume=28&issue=3,/scimag/?journal=20194&year=2018&volume=29&issue=2,/scimag/?journal=20194&year=2019&volume=30&issue=1,/scimag/?journal=20194&year=2020&volume=31&issue=13,
Professional Development in Education,20196,Taylor and Francis Group,/scimag/journals/20196,/scimag/?journal=20196&page=1,32,/scimag/?journal=20196&year=2017&volume=43&issue=1,/scimag/?journal=20196&year=2018&volume=44&issue=2,/scimag/?journal=20196&year=2019&volume=45&issue=1,/scimag/?journal=20196&year=2020&volume=46&issue=1,
Prometheus,20283,Taylor and Francis Group,/scimag/journals/20283,/scimag/?journal=20283&page=1,67,/scimag/?journal=20283&year=2017&volume=35&issue=1,/scimag/?journal=20283&year=2018&volume=&issue=,,,
Provincial China,20320,Taylor and Francis Group,/scimag/journals/20320,/scimag/?journal=20320&page=1,1,,,,,
Psychiatry Psychology & Law,20365,Taylor and Francis Group,/scimag/journals/20365,/scimag/?journal=20365&page=1,53,/scimag/?journal=20365&year=2017&volume=24&issue=1,/scimag/?journal=20365&year=2018&volume=25&issue=1,/scimag/?journal=20365&year=2019&volume=26&issue=1,/scimag/?journal=20365&year=2020&volume=27&issue=2,
Psychoanalytic Dialogues,20372,Taylor and Francis Group,/scimag/journals/20372,/scimag/?journal=20372&page=1,78,/scimag/?journal=20372&year=2017&volume=27&issue=1,/scimag/?journal=20372&year=2018&volume=28&issue=1,/scimag/?journal=20372&year=2019&volume=29&issue=1,/scimag/?journal=20372&year=2020&volume=30&issue=1,
Psychoanalytic Inquiry,20373,Taylor and Francis Group,/scimag/journals/20373,/scimag/?journal=20373&page=1,87,/scimag/?journal=20373&year=2017&volume=37&issue=1,/scimag/?journal=20373&year=2018&volume=38&issue=1,/scimag/?journal=20373&year=2019&volume=39&issue=1,/scimag/?journal=20373&year=2020&volume=40&issue=1,
Psychoanalytic Psychotherapy,20376,Taylor and Francis Group,/scimag/journals/20376,/scimag/?journal=20376&page=1,42,/scimag/?journal=20376&year=2017&volume=31&issue=1,/scimag/?journal=20376&year=2018&volume=32&issue=1,/scimag/?journal=20376&year=2019&volume=33&issue=1,/scimag/?journal=20376&year=2020&volume=34&issue=1,
Psychoanalytic Studies,20379,Taylor and Francis Group,/scimag/journals/20379,/scimag/?journal=20379&page=1,3,,,,,
Psychodynamic Counselling,20381,Taylor and Francis Group,/scimag/journals/20381,/scimag/?journal=20381&page=1,13,,,,,
Psychodynamic Practice,20382,Taylor and Francis Group,/scimag/journals/20382,/scimag/?journal=20382&page=1,43,/scimag/?journal=20382&year=2017&volume=23&issue=1,/scimag/?journal=20382&year=2018&volume=24&issue=1,/scimag/?journal=20382&year=2019&volume=25&issue=1,/scimag/?journal=20382&year=2020&volume=26&issue=1,
Psychology and Health,20414,Taylor and Francis Group,/scimag/journals/20414,/scimag/?journal=20414&page=1,95,/scimag/?journal=20414&year=2017&volume=32&issue=3,/scimag/?journal=20414&year=2018&volume=33&issue=1,/scimag/?journal=20414&year=2019&volume=34&issue=6,/scimag/?journal=20414&year=2020&volume=35&issue=2,
Psychology Crime & Law,20419,Taylor and Francis Group,/scimag/journals/20419,/scimag/?journal=20419&page=1,47,/scimag/?journal=20419&year=2017&volume=23&issue=2,/scimag/?journal=20419&year=2018&volume=24&issue=1,/scimag/?journal=20419&year=2019&volume=25&issue=1,/scimag/?journal=20419&year=2020&volume=26&issue=3,
Psychology Evolution & Gender,20420,Taylor and Francis Group,/scimag/journals/20420,/scimag/?journal=20420&page=1,3,,,,,
Psychology Health & Medicine,20421,Taylor and Francis Group,/scimag/journals/20421,/scimag/?journal=20421&page=1,77,/scimag/?journal=20421&year=2017&volume=22&issue=sup1,/scimag/?journal=20421&year=2018&volume=23&issue=sup1,/scimag/?journal=20421&year=2019&volume=24&issue=2,/scimag/?journal=20421&year=2020&volume=&issue=,/scimag/?journal=20421&year=2021&volume=26&issue=1
Psychosis,20452,Taylor and Francis Group,/scimag/journals/20452,/scimag/?journal=20452&page=1,22,/scimag/?journal=20452&year=2017&volume=9&issue=1,/scimag/?journal=20452&year=2018&volume=10&issue=1,/scimag/?journal=20452&year=2019&volume=11&issue=1,/scimag/?journal=20452&year=2020&volume=12&issue=1,
Psychotherapy Research,20464,Taylor and Francis Group,/scimag/journals/20464,/scimag/?journal=20464&page=1,61,/scimag/?journal=20464&year=2017&volume=27&issue=1,/scimag/?journal=20464&year=2018&volume=28&issue=1,/scimag/?journal=20464&year=2019&volume=29&issue=2,/scimag/?journal=20464&year=2020&volume=&issue=,
Public Management Review,20493,Taylor and Francis Group,/scimag/journals/20493,/scimag/?journal=20493&page=1,54,/scimag/?journal=20493&year=2017&volume=19&issue=3,/scimag/?journal=20493&year=2018&volume=20&issue=7,/scimag/?journal=20493&year=2019&volume=21&issue=3,/scimag/?journal=20493&year=2020&volume=22&issue=7,
Public Money & Management,20494,Taylor and Francis Group,/scimag/journals/20494,/scimag/?journal=20494&page=1,87,/scimag/?journal=20494&year=2017&volume=37&issue=1,/scimag/?journal=20494&year=2018&volume=38&issue=1,/scimag/?journal=20494&year=2019&volume=39&issue=1,/scimag/?journal=20494&year=2020&volume=40&issue=1,
Quaestiones Mathematicae,20557,Taylor and Francis Group,/scimag/journals/20557,/scimag/?journal=20557&page=1,82,/scimag/?journal=20557&year=2017&volume=40&issue=1,/scimag/?journal=20557&year=2018&volume=41&issue=1,/scimag/?journal=20557&year=2019&volume=42&issue=1,/scimag/?journal=20557&year=2020&volume=43&issue=3,
Qualitative Research in Sport and Exercise,20568,Taylor and Francis Group,/scimag/journals/20568,/scimag/?journal=20568&page=1,2,,,,,
Quality Assurance / Good Practice Regulation and Law,20578,Taylor and Francis Group,/scimag/journals/20578,/scimag/?journal=20578&page=1,4,,,,,
Quality Engineering,20581,Taylor and Francis Group,/scimag/journals/20581,/scimag/?journal=20581&page=1,85,/scimag/?journal=20581&year=2017&volume=29&issue=3,/scimag/?journal=20581&year=2018&volume=30&issue=1,/scimag/?journal=20581&year=2019&volume=31&issue=1,/scimag/?journal=20581&year=2020&volume=32&issue=2,
Quality in Higher Education,20584,Taylor and Francis Group,/scimag/journals/20584,/scimag/?journal=20584&page=1,26,/scimag/?journal=20584&year=2017&volume=23&issue=1,/scimag/?journal=20584&year=2018&volume=24&issue=1,/scimag/?journal=20584&year=2019&volume=25&issue=1,/scimag/?journal=20584&year=2020&volume=26&issue=1,
Quantitative Finance,20587,Taylor and Francis Group,/scimag/journals/20587,/scimag/?journal=20587&page=1,90,/scimag/?journal=20587&year=2017&volume=17&issue=1,/scimag/?journal=20587&year=2018&volume=18&issue=1,/scimag/?journal=20587&year=2019&volume=19&issue=1,/scimag/?journal=20587&year=2020&volume=20&issue=1,
Quarterly Journal of Speech,20602,Taylor and Francis Group,/scimag/journals/20602,/scimag/?journal=20602&page=1,252,/scimag/?journal=20602&year=2017&volume=103&issue=1-2,/scimag/?journal=20602&year=2018&volume=104&issue=1,/scimag/?journal=20602&year=2019&volume=105&issue=1,/scimag/?journal=20602&year=2020&volume=106&issue=1,
Quarterly Review of Film and Video,20614,Taylor and Francis Group,/scimag/journals/20614,/scimag/?journal=20614&page=1,52,/scimag/?journal=20614&year=2017&volume=34&issue=1,/scimag/?journal=20614&year=2018&volume=35&issue=1,/scimag/?journal=20614&year=2019&volume=36&issue=1,/scimag/?journal=20614&year=2020&volume=37&issue=1,
Quarterly Review of Film Studies,20615,Taylor and Francis Group,/scimag/journals/20615,/scimag/?journal=20615&page=1,19,,,,,
Race Ethnicity and Education,20638,Taylor and Francis Group,/scimag/journals/20638,/scimag/?journal=20638&page=1,35,/scimag/?journal=20638&year=2017&volume=20&issue=2,/scimag/?journal=20638&year=2018&volume=21&issue=2,/scimag/?journal=20638&year=2019&volume=22&issue=2,/scimag/?journal=20638&year=2020&volume=23&issue=1,
Radiation Effects and Defects in Solids,20645,Taylor and Francis Group,/scimag/journals/20645,/scimag/?journal=20645&page=1,169,/scimag/?journal=20645&year=2017&volume=172&issue=1-2,/scimag/?journal=20645&year=2018&volume=173&issue=1-2,/scimag/?journal=20645&year=2019&volume=174&issue=1-2,/scimag/?journal=20645&year=2020&volume=175&issue=1-2,
Radical Society,20658,Taylor and Francis Group,/scimag/journals/20658,/scimag/?journal=20658&page=1,3,,,,,
Reading & Writing Quarterly,20720,Taylor and Francis Group,/scimag/journals/20720,/scimag/?journal=20720&page=1,33,/scimag/?journal=20720&year=2017&volume=33&issue=2,/scimag/?journal=20720&year=2018&volume=34&issue=2,/scimag/?journal=20720&year=2019&volume=35&issue=2,/scimag/?journal=20720&year=2020&volume=36&issue=2,
Reading Psychology,20722,Taylor and Francis Group,/scimag/journals/20722,/scimag/?journal=20722&page=1,46,/scimag/?journal=20722&year=2017&volume=38&issue=1,/scimag/?journal=20722&year=2018&volume=39&issue=1,/scimag/?journal=20722&year=2019&volume=40&issue=1,/scimag/?journal=20722&year=2020&volume=41&issue=1,
Receptors and Channels,20763,Taylor and Francis Group,/scimag/journals/20763,/scimag/?journal=20763&page=1,3,,,,,
Reflective Practice,20794,Taylor and Francis Group,/scimag/journals/20794,/scimag/?journal=20794&page=1,43,/scimag/?journal=20794&year=2017&volume=18&issue=1,/scimag/?journal=20794&year=2018&volume=19&issue=3,/scimag/?journal=20794&year=2019&volume=20&issue=1,/scimag/?journal=20794&year=2020&volume=21&issue=1,/scimag/?journal=20794&year=2021&volume=22&issue=1
Regional Studies,20815,Taylor and Francis Group,/scimag/journals/20815,/scimag/?journal=20815&page=1,174,/scimag/?journal=20815&year=2017&volume=51&issue=1,/scimag/?journal=20815&year=2018&volume=52&issue=1,/scimag/?journal=20815&year=2019&volume=53&issue=1,/scimag/?journal=20815&year=2020&volume=54&issue=1,
Religion State & Society,20854,Taylor and Francis Group,/scimag/journals/20854,/scimag/?journal=20854&page=1,43,/scimag/?journal=20854&year=2017&volume=45&issue=1,/scimag/?journal=20854&year=2018&volume=46&issue=1,/scimag/?journal=20854&year=2019&volume=47&issue=1,/scimag/?journal=20854&year=2020&volume=48&issue=1,
Religious Education,20858,Taylor and Francis Group,/scimag/journals/20858,/scimag/?journal=20858&page=1,344,/scimag/?journal=20858&year=2017&volume=112&issue=1,/scimag/?journal=20858&year=2018&volume=113&issue=1,/scimag/?journal=20858&year=2019&volume=114&issue=1,/scimag/?journal=20858&year=2020&volume=115&issue=1,
Remote Sensing Reviews,20868,Taylor and Francis Group,/scimag/journals/20868,/scimag/?journal=20868&page=1,16,,,,,
Representation,20896,Taylor and Francis Group,/scimag/journals/20896,/scimag/?journal=20896&page=1,67,/scimag/?journal=20896&year=2017&volume=53&issue=1,/scimag/?journal=20896&year=2018&volume=54&issue=1,/scimag/?journal=20896&year=2019&volume=55&issue=1,/scimag/?journal=20896&year=2020&volume=56&issue=1,/scimag/?journal=20896&year=2021&volume=&issue=
Research in Dance Education,20941,Taylor and Francis Group,/scimag/journals/20941,/scimag/?journal=20941&page=1,20,/scimag/?journal=20941&year=2017&volume=18&issue=1,/scimag/?journal=20941&year=2018&volume=19&issue=1,/scimag/?journal=20941&year=2019&volume=20&issue=1,/scimag/?journal=20941&year=2020&volume=21&issue=1,
